word,meaning,example,translation,interval,repetitions,next_due,total_attempts,error_count,total_correct,total_wrong,last_correct_date
medicine,a substance used to treat disease,Take this medicine twice a day.,這藥一天吃兩次。,1.0,0,2025-05-26 22:15:13.169542,0,0,0,0,
medium,a middle size，level，or way of doing something,She wears a medium shirt.,她穿中號襯衫。,1.0,0,2025-05-26 22:15:13.169576,0,0,0,0,
meet,to come into the presence of,Let’s meet at 3 PM.,我們下午三點見。,1.0,0,2025-05-26 22:15:13.169610,0,0,0,0,
meeting,an assembly of people for a discussion,The meeting starts at 10.,會議十點開始。,1.0,0,2025-05-26 22:15:13.169643,0,0,0,0,
member,a person who belongs to a group,She is a member of the club.,她是這個俱樂部的成員。,1.0,0,2025-05-26 22:15:13.169677,0,0,0,0,
membership,the state of being a member,His membership expired last month.,他的會員資格上個月到期了。,1.0,0,2025-05-26 22:15:13.169710,0,0,0,0,
memory,the faculty of remembering,My memory is not as good as it used to be.,我的記憶力不如從前了。,1.0,0,2025-05-26 22:15:13.169744,0,0,0,0,
mental,related to the mind,Mental health is important.,心理健康很重要。,1.0,0,2025-05-26 22:15:13.169777,0,0,0,0,
mention,to refer to something briefly,He didn’t mention your name.,他沒提到你的名字。,1.0,0,2025-05-26 22:15:13.169811,0,0,0,0,
menu,a list of food items,The menu includes vegetarian options.,菜單上有素食選擇。,1.0,0,2025-05-26 22:15:13.169845,0,0,0,0,
mere,used to emphasize how small or unimportant something is,It’s a mere formality.,這只是形式而已。,1.0,0,2025-05-26 22:15:13.169878,0,0,0,0,
merely,only，just,He is merely a child.,他只是一個小孩。,1.0,0,2025-05-26 22:15:13.169912,0,0,0,0,
mess,a dirty or untidy state,The kitchen is a mess after dinner.,晚餐後廚房一團亂。,1.0,0,2025-05-26 22:15:13.169945,0,0,0,0,
message,a written or spoken communication,He left me a voice message.,他留了一則語音訊息給我。,1.0,0,2025-05-26 22:15:13.169979,0,0,0,0,
metal,a hard，shiny material that conducts electricity,The sculpture is made of metal.,那座雕塑是金屬製成的。,1.0,0,2025-05-26 22:15:13.170012,0,0,0,0,
meter,a unit of measurement or a device that measures,The pool is 25 meters long.,這個泳池長 25 公尺。,1.0,0,2025-05-26 22:15:13.170046,0,0,0,0,
method,a way of doing something,We need a better method for sorting files.,我們需要一個更好的檔案分類方法。,1.0,0,2025-05-26 22:15:13.170079,0,0,0,0,
Mexican,from or related to Mexico,We had Mexican food last night.,我們昨晚吃了墨西哥料理。,1.0,0,2025-05-26 22:15:13.170113,0,0,0,0,
middle,the center or halfway point,She stood in the middle of the room.,她站在房間中央。,1.0,0,2025-05-26 22:15:13.170146,0,0,0,0,
might,used to express possibility,It might rain later.,可能會下雨。,1.0,0,2025-05-26 22:15:13.170180,0,0,0,0,
military,relating to the armed forces,He served in the military for five years.,他在軍中服役五年。,1.0,0,2025-05-26 22:15:13.170213,0,0,0,0,
milk,a white liquid produced by mammals,She drinks a glass of milk every day.,她每天喝一杯牛奶。,1.0,0,2025-05-26 22:15:13.170247,0,0,0,0,
million,one thousand thousand,The book sold over a million copies.,這本書賣出超過一百萬本。,1.0,0,2025-05-26 22:15:13.170280,0,0,0,0,
mind,the part of a person that thinks or feels,He has a brilliant mind.,他頭腦非常聰明。,1.0,0,2025-05-26 22:15:13.170314,0,0,0,0,
mine,belonging to me or a place where minerals are extracted,This pen is mine.,這支筆是我的。,1.0,0,2025-05-26 22:15:13.170347,0,0,0,0,
minister,a high government official or a religious leader,She is the Minister of Health.,她是衛生部長。,1.0,0,2025-05-26 22:15:13.170381,0,0,0,0,
minor,less important or small in degree,He suffered a minor injury.,他受了輕傷。,1.0,0,2025-05-26 22:15:13.170415,0,0,0,0,
minority,the smaller number or part,Ethnic minorities deserve equal rights.,少數族群應有平等權利。,1.0,0,2025-05-26 22:15:13.170448,0,0,0,0,
minute,a unit of time equal to 60 seconds,I’ll be ready in a minute.,我一分鐘後就好。,1.0,0,2025-05-26 22:15:13.170482,0,0,0,0,
miracle,a surprising and welcome event,His recovery was a miracle.,他的康復是一個奇蹟。,1.0,0,2025-05-26 22:15:13.170515,0,0,0,0,
mirror,a reflective surface,She looked at herself in the mirror.,她照鏡子看自己。,1.0,0,2025-05-26 22:15:13.170549,0,0,0,0,
miss,to fail to hit or reach or to feel absence of,I miss my family.,我想念我的家人。,1.0,0,2025-05-26 22:15:13.170582,0,0,0,0,
missile,a weapon designed to be sent through the air,The missile test was successful.,飛彈試射成功。,1.0,0,2025-05-26 22:15:13.170615,0,0,0,0,
mission,an important task or duty,Their mission was to save lives.,他們的任務是拯救生命。,1.0,0,2025-05-26 22:15:13.170649,0,0,0,0,
mistake,an error or incorrect action,It was a simple mistake.,那是一個簡單的錯誤。,1.0,0,2025-05-26 22:15:13.170683,0,0,0,0,
mix,to combine things together,Mix the flour and eggs.,把麵粉和雞蛋混合。,1.0,0,2025-05-26 22:15:13.170715,0,0,0,0,
mixture,a combination of different things,The recipe calls for a mixture of spices.,這道菜需要混合多種香料。,1.0,0,2025-05-26 22:15:13.170748,0,0,0,0,
mm-hmm,a sound used to show agreement or acknowledgement,Do you understand? Mm-hmm.,「你明白了嗎？」「嗯哼。」,1.0,0,2025-05-26 22:15:13.170782,0,0,0,0,
mode,a way or manner in which something happens,The phone is in silent mode.,手機設在靜音模式。,1.0,0,2025-05-26 22:15:13.170815,0,0,0,0,
model,a person or thing used as an example or to display clothing,She’s a fashion model.,她是時裝模特兒。,1.0,0,2025-05-26 22:15:13.170848,0,0,0,0,
moderate,not extreme; average in amount,He has moderate views on politics.,他的政治觀點比較中庸。,1.0,0,2025-05-26 22:15:13.170881,0,0,0,0,
modern,related to the present or recent times,This is a modern building.,這是一棟現代建築。,1.0,0,2025-05-26 22:15:13.170913,0,0,0,0,
modest,not boastful or large in size,She is very modest about her success.,她對自己的成功非常謙虛。,1.0,0,2025-05-26 22:15:13.170947,0,0,0,0,
mom,informal for mother,I love my mom.,我愛我媽媽。,1.0,0,2025-05-26 22:15:13.170979,0,0,0,0,
moment,a very short period of time，Wait a moment,please.,請稍等一下。,1.0,0,2025-05-26 22:15:13.171012,0,0,0,0,
money,a medium of exchange used to buy things,He spent a lot of money on his car.,他在車子上花了很多錢。,1.0,0,2025-05-26 22:15:13.171045,0,0,0,0,
monitor,to observe or a screen device,The doctor will monitor your heart rate.,醫生會監測你的心跳。,1.0,0,2025-05-26 22:15:13.171078,0,0,0,0,
month,a unit of time，about 30 days,We’ll travel next month.,我們下個月去旅行。,1.0,0,2025-05-26 22:15:13.171116,0,0,0,0,
mood,a temporary emotional state,She’s in a good mood today.,她今天心情很好。,1.0,0,2025-05-26 22:15:13.171150,0,0,0,0,
moon,the natural satellite of Earth,The moon is full tonight.,今晚是滿月。,1.0,0,2025-05-26 22:15:13.171183,0,0,0,0,
moral,concerned with right and wrong behavior,She told a story with a moral lesson.,她講了一個有道德寓意的故事。,1.0,0,2025-05-26 22:15:13.171216,0,0,0,0,
more,a greater amount or degree,I need more time.,我需要更多時間。,1.0,0,2025-05-26 22:15:13.171249,0,0,0,0,
moreover,in addition to what has been said，The book is interesting; moreover,it's useful.,這本書不但有趣，而且實用。,1.0,0,2025-05-26 22:15:13.171282,0,0,0,0,
morning,the early part of the day,I jog every morning.,我每天早上跑步。,1.0,0,2025-05-26 22:15:13.171316,0,0,0,0,
mortgage,a loan to buy a house or property,They took out a mortgage for their new home.,他們為新房子貸款。,1.0,0,2025-05-26 22:15:13.171349,0,0,0,0,
most,greatest in amount or degree,She is the most talented artist here.,她是這裡最有才華的藝術家。,1.0,0,2025-05-26 22:15:13.171382,0,0,0,0,
mostly,mainly or generally,I eat mostly vegetables.,我主要吃蔬菜。,1.0,0,2025-05-26 22:15:13.171415,0,0,0,0,
mother,a female parent,His mother is a doctor.,他的媽媽是醫生。,1.0,0,2025-05-26 22:15:13.171448,0,0,0,0,
motion,movement or a proposal,The car was in motion.,車子正在移動。,1.0,0,2025-05-26 22:15:13.171482,0,0,0,0,
motivation,the reason or desire to do something,What’s your motivation to study?,你學習的動機是什麼？,1.0,0,2025-05-26 22:15:13.171515,0,0,0,0,
motor,a machine that provides movement,The motor stopped working.,馬達停止運作了。,1.0,0,2025-05-26 22:15:13.171547,0,0,0,0,
mount,to climb or increase,He mounted the stairs quickly.,他快速地爬上樓梯。,1.0,0,2025-05-26 22:15:13.171580,0,0,0,0,
mountain,a large natural elevation of the earth's surface,We climbed the highest mountain in the region.,我們攀登了該地區最高的山。,1.0,0,2025-05-26 22:15:13.171613,0,0,0,0,
mouse,a small rodent or a computer device,The cat chased the mouse.,貓追著老鼠跑。,1.0,0,2025-05-26 22:15:13.171646,0,0,0,0,
mouth,the opening through which food is taken in,Open your mouth wide.,把嘴巴張大。,1.0,0,2025-05-26 22:15:13.171679,0,0,0,0,
move,to change position or go from one place to another,We decided to move to the city.,我們決定搬到城市。,1.0,0,2025-05-26 22:15:13.171712,0,0,0,0,
movement,the act of moving or a group with shared goals,There’s a new movement for clean energy.,有一個新的潔能運動正在興起。,1.0,0,2025-05-26 22:15:13.171745,0,0,0,0,
movie,a film or motion picture,We watched a movie last night.,我們昨晚看了部電影。,1.0,0,2025-05-26 22:15:13.171778,0,0,0,0,
Mr,a title used before a man’s last name,Mr. Smith is our teacher.,史密斯先生是我們的老師。,1.0,0,2025-05-26 22:15:13.171811,0,0,0,0,
Mrs,a title used before a married woman’s last name,Mrs. Chen is very kind.,陳太太非常親切。,1.0,0,2025-05-26 22:15:13.171843,0,0,0,0,
Ms,a title used before a woman’s last name,Ms. Lee called this morning.,李小姐今天早上打來了。,1.0,0,2025-05-26 22:15:13.171876,0,0,0,0,
much,a large amount,There isn’t much time left.,沒有多少時間了。,1.0,0,2025-05-26 22:15:13.171909,0,0,0,0,
multiple,having or involving many parts,She has multiple jobs.,她有多份工作。,1.0,0,2025-05-26 22:15:13.171942,0,0,0,0,
murder,the unlawful killing of a person,The police are investigating the murder.,警方正在調查這起謀殺案。,1.0,0,2025-05-26 22:15:13.171975,0,0,0,0,
muscle,a tissue that produces movement in the body,He flexed his muscles.,他展示了肌肉。,1.0,0,2025-05-26 22:15:13.172008,0,0,0,0,
museum,a place where objects of historical or artistic value are displayed,We visited the art museum.,我們參觀了藝術博物館。,1.0,0,2025-05-26 22:15:13.172041,0,0,0,0,
music,organized sound with rhythm and melody,She loves classical music.,她喜愛古典音樂。,1.0,0,2025-05-26 22:15:13.172073,0,0,0,0,
musical,relating to music or a musical play,He starred in a Broadway musical.,他主演了一部百老匯音樂劇。,1.0,0,2025-05-26 22:15:13.172106,0,0,0,0,
musician,a person who plays or writes music,She’s a talented musician.,她是一位有才華的音樂家。,1.0,0,2025-05-26 22:15:13.172139,0,0,0,0,
Muslim,a follower of Islam,He is a practicing Muslim.,他是穆斯林教徒。,1.0,0,2025-05-26 22:15:13.172172,0,0,0,0,
must,used to express necessity or strong recommendation,You must wear a seatbelt.,你必須繫上安全帶。,1.0,0,2025-05-26 22:15:13.172205,0,0,0,0,
mutual,shared by two or more parties,They have mutual respect.,他們彼此尊重。,1.0,0,2025-05-26 22:15:13.172238,0,0,0,0,
my,belonging to me,That’s my book.,那是我的書。,1.0,0,2025-05-26 22:15:13.172270,0,0,0,0,
myself,referring to the same person as the subject,I did it myself.,我自己做的。,1.0,0,2025-05-26 22:15:13.172303,0,0,0,0,
mystery,something that is difficult to understand or explain,The cause of the fire remains a mystery.,起火原因仍是個謎。,1.0,0,2025-05-26 22:15:13.172336,0,0,0,0,
myth,a traditional story or widely held false belief,The story of Hercules is a Greek myth.,海克力士的故事是希臘神話。,1.0,0,2025-05-26 22:15:13.172368,0,0,0,0,
naked,not wearing clothes,He was found naked in the street.,他被發現赤裸地在街上。,1.0,0,2025-05-26 22:15:13.172401,0,0,0,0,
name,a word by which a person or thing is known,My name is Alice.,我的名字是愛麗絲。,1.0,0,2025-05-26 22:15:13.172434,0,0,0,0,
narrative,a story or account of events,The film follows a linear narrative.,這部電影採用線性敘事。,1.0,0,2025-05-26 22:15:13.172467,0,0,0,0,
narrow,not wide,The street is very narrow.,這條街非常狹窄。,1.0,0,2025-05-26 22:15:13.172500,0,0,0,0,
nation,a large group of people united under one government,The nation celebrated its independence day.,全國慶祝國慶日。,1.0,0,2025-05-26 22:15:13.172534,0,0,0,0,
national,related to a nation,This is a national holiday.,這是一個國定假日。,1.0,0,2025-05-26 22:15:13.172567,0,0,0,0,
native,associated with the place of birth,He is a native speaker of Spanish.,他是西班牙語的母語者。,1.0,0,2025-05-26 22:15:13.172599,0,0,0,0,
natural,existing in nature，not made by humans,She prefers natural ingredients.,她喜歡天然的原料。,1.0,0,2025-05-26 22:15:13.172632,0,0,0,0,
naturally,in a natural way,The plant grows naturally here.,這種植物在這裡自然生長。,1.0,0,2025-05-26 22:15:13.172665,0,0,0,0,
nature,the physical world and living things,He loves hiking and being in nature.,他喜歡健行與親近自然。,1.0,0,2025-05-26 22:15:13.172698,0,0,0,0,
near,close in distance,There’s a park near my house.,我家附近有個公園。,1.0,0,2025-05-26 22:15:13.172730,0,0,0,0,
nearby,not far away,We had dinner at a nearby restaurant.,我們在附近的餐廳吃晚餐。,1.0,0,2025-05-26 22:15:13.172763,0,0,0,0,
nearly,almost,I nearly missed the train.,我差點錯過火車。,1.0,0,2025-05-26 22:15:13.172796,0,0,0,0,
necessarily,inevitably or as a necessary result,More money doesn’t necessarily mean more happiness.,更多的錢不一定代表更多的快樂。,1.0,0,2025-05-26 22:15:13.172828,0,0,0,0,
necessary,needed or required,It’s necessary to wear a helmet.,戴安全帽是必要的。,1.0,0,2025-05-26 22:15:13.172861,0,0,0,0,
neck,the part of the body connecting the head and torso,He wore a scarf around his neck.,他脖子上圍了條圍巾。,1.0,0,2025-05-26 22:15:13.172894,0,0,0,0,
need,to require something,I need your help.,我需要你的幫忙。,1.0,0,2025-05-26 22:15:13.172927,0,0,0,0,
negative,harmful or not positive,She received a negative review.,她收到了一個負評。,1.0,0,2025-05-26 22:15:13.172960,0,0,0,0,
negotiate,to discuss something in order to reach agreement,They negotiated a new contract.,他們談判了一份新合約。,1.0,0,2025-05-26 22:15:13.172993,0,0,0,0,
negotiation,the process of discussing to reach an agreement,The negotiation lasted all day.,談判持續了一整天。,1.0,0,2025-05-26 22:15:13.173026,0,0,0,0,
neighbor,a person living nearby,Our neighbor brought us cookies.,我們的鄰居送我們餅乾。,1.0,0,2025-05-26 22:15:13.173059,0,0,0,0,
neighborhood,a district where people live,The neighborhood is quiet and safe.,這個社區安靜又安全。,1.0,0,2025-05-26 22:15:13.173092,0,0,0,0,
neither,not one nor the other,Neither of the answers is correct.,兩個答案都不正確。,1.0,0,2025-05-26 22:15:13.173125,0,0,0,0,
nerve,a bundle of fibers in the body or bravery,She lost her nerve before the speech.,她在演講前失去了勇氣。,1.0,0,2025-05-26 22:15:13.173161,0,0,0,0,
nervous,worried or anxious,He feels nervous before exams.,他考試前會緊張。,1.0,0,2025-05-26 22:15:13.173194,0,0,0,0,
net,a fabric used for catching or a final amount,The fishermen cast their net.,漁夫撒下漁網。,1.0,0,2025-05-26 22:15:13.173227,0,0,0,0,
network,a system of connected people or things,He built a strong professional network.,他建立了強大的職場人脈網絡。,1.0,0,2025-05-26 22:15:13.173260,0,0,0,0,
never,at no time,I have never been to Japan.,我從未去過日本。,1.0,0,2025-05-26 22:15:13.173292,0,0,0,0,
nevertheless,in spite of that,"It was raining; nevertheless, we went hiking.",雖然下雨，我們還是去健行了。,1.0,0,2025-05-26 22:15:13.173325,0,0,0,0,
new,not existing before; recently made or discovered,She bought a new phone.,她買了一支新手機。,1.0,0,2025-05-26 22:15:13.173359,0,0,0,0,
